title,pubmonth,pubday,id,edition,publisher,isbn13,language,pubyear,series,authors,pages
SQL: The Complete Reference,3.0,1.0,3107,,"McGraw-Hill Companies, The",9780000000000.0,,99.0,Complete Reference Series,"James R. Groff, Paul N. Weinberg",1008.0
SQL Tuning,11.0,26.0,3108,1.0,"O'Reilly Media, Incorporated",9780000000000.0,,3.0,,Dan Tow,338.0
SQL Weekend Crash Course,1.0,1.0,3109,1.0,"Wiley, John & Sons, Incorporated",9780000000000.0,,2.0,"Weekend Crash Course Series ,#27",Allen G. Taylor,360.0
Standard Air Pollution Classification Network a Thesaurus of Terms  ,11.0,11.0,3110,,BiblioGov,9780000000000.0,,13.0,,U. S. Environmental Protection Agency (Created by),188.0
"State of the Art in Computational Morphology: Workshop on Systems and Frameworks for Computational Morphology, SFCM 2009, Zurich, Switzerland, September 4, 2009, Proceedings",9.0,29.0,3111,1.0,Springer Berlin Heidelberg,9780000000000.0,,9.0,"Communications in Computer and Information Science Series ,#41","Cerstin Mahlow, Michael Piotrowski (Editor)",137.0
"State Voter Registration Databases: Immediate Actions and Future Improvements, Interim Report",4.0,18.0,3112,,National Academies Press,9780000000000.0,,8.0,,"Committee on State Voter Registration Databases, National Research Council",74.0
"Statistical and Scientific Database Management: Fourth International Working Conference SSDBM, Rome, Italy, June 21-23, 1988. Proceedings",3.0,13.0,3113,1.0,Springer Berlin Heidelberg,9780000000000.0,,89.0,"Lecture Notes in Computer Science Series ,#339","Maurizio Rafanelli (Editor), John C. Klensin (Editor), Per Svensson (Editor)",458.0
Statistical Data Bank Systems: Socio-Economic Database and Model Building in Japan,2.0,28.0,3114,,Elsevier Science & Technology Books,9780000000000.0,,88.0,,"Kimio Uno (Editor), S. Shishido (Editor)",364.0
"Statistical Data Mining Using SAS Applications, Second Edition",6.0,23.0,3115,2.0,CRC Press,9780000000000.0,,10.0,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series,George Fernandez,477.0
Statistical Modeling and Analysis for Database Marketing: Effective Techniques for Mining Big Data,4.0,15.0,3116,,CRC Press,9780000000000.0,,3.0,,Bruce Ratner,384.0
"Statistical Study of Coal Sulfur Variability and Related Factors, Documentation for the Coal Sulfur Variability Data Base and Analytical Program",11.0,11.0,3117,,BiblioGov,9780000000000.0,,13.0,,U.S. Environmental Protection Agency (Created by),256.0
Statistics for Big Data For Dummies,2.0,24.0,3118,1.0,Wiley,9780000000000.0,,15.0,,Consumer Dummies,384.0
"Step-by-Step, Visual dBASE 5.5 for Windows, Text with 3.5 and 5.25"" Data Disks""",2.0,26.0,3119,1.0,McGraw-Hill Professional Publishing,9780000000000.0,,96.0,,"McGraw-Hill, Sumant S. Pendharkar",
Stichprobenbasierte Assoziationsanalyse im Rahmen des Knowledge Discovery in Databases,5.0,27.0,3120,1.0,Deutscher Universitatsverlag,9780000000000.0,German,3.0,Wirtschaftswissenschaften Series,Frank Beekmann,263.0
Stochastic simulation of hydrologic data based on nonparametric approaches.,9.0,3.0,3121,,BiblioLabsII,9780000000000.0,,11.0,,Taesam Lee,358.0
Storage and Retrieval for Image and Video Databases II,4.0,28.0,3122,,SPIE Press,9780000000000.0,,94.0,Proceedings of SPIE Series,"Carlton W. Niblack, Ramesh C. Jain",
Storage and Retrieval for Image and Video Databases V,1.0,28.0,3123,,SPIE Press,9780000000000.0,,97.0,Proceedings of SPIE Series,"Ishwar K. Sethi, Ramesh C. Jain (Editor)",542.0
Storage and Retrieval for Image and Video Databases VI,12.0,28.0,3124,,SPIE Press,9780000000000.0,,97.0,Proceedings of SPIE Series,"Ishwar Sethi, Ramesh Jain",468.0
Storage and Retrieval for Media Databases 2000,12.0,28.0,3125,,SPIE Press,9780000000000.0,,99.0,Optical Engineering Series,"Charles A. Bouman (Editor), Charles A. Bouman, Boon-Lock Yeo, Boon-Lock Yeo (Editor), Minerva M. Yeung (Editor)",592.0
Storage and Retrieval for Media Databases 2002,12.0,28.0,3126,,SPIE Press,9780000000000.0,,1.0,Proceedings of SPIE Series,"Chung-Sheng Li, Rainer W. Lienhart, Minerva M. Yeung",418.0
"Storage Security: Protecting SANs, NAS and DAS",1.0,1.0,3127,1.0,Wiley,9780000000000.0,,3.0,,"John Chirillo, Scott Blaul",408.0
"Stored Procedures, Triggers and User Defined Functions on DB2 Universal Database for Iseries",10.0,24.0,3128,3.0,I B M,9780000000000.0,,6.0,IBM Redbooks,Hernando Bedoya,572.0
Straley's Guide to CA-Visual Objects for Clipper and xBASE Programmers,9.0,18.0,3129,1.0,Addison-Wesley,9780000000000.0,,95.0,,Stephen J. Straley,608.0
Strategic Advancements In Utilizing Data Mining And Warehousing Technologies,9.0,1.0,3130,,IGI Global,9780000000000.0,,10.0,,David Taniar (Editor),450.0
Strategic Data Warehousing: Achieving Alignment with Business,7.0,27.0,3131,1.0,Taylor & Francis,9780000000000.0,,9.0,,Neera Bhansali,224.0
"Strategic Database Marketing: The Masterplan for Startign and Managing a Profitable, Customer-Based Marketing Program",2.0,28.0,3132,,"McGraw-Hill Companies, The",9780000000000.0,,94.0,,"Arthus M. Hughes, Arthur M. Hughes",352.0
Strategic Planning Systems Analysis and Database Design: The Continuous Flow Approach,11.0,1.0,3133,,"Wiley, John & Sons, Incorporated",9780000000000.0,,83.0,,"Mark L. Gillenson, Robert Goldberg",228.0
Strategisches Interaktives Direktmarketing in der Gebrauchsguterindustrie: Einfluss des Database Marketing und der Neuen elektronischen Medien,10.0,25.0,3134,1.0,Deutscher Universitatsverlag,9780000000000.0,German,5.0,,"Marc Oschmann, Prof. Dr. Jorg Link (Foreword by)",443.0
Stream Data Management,12.0,7.0,3135,1.0,Springer US,9780000000000.0,,6.0,"Advances in Database Systems Series ,#30","Nauman Chaudhry (Editor), Kevin Shaw (Editor), Mahdi Abdelguerfi (Editor), Kevin Shaw (Editor)",170.0
Stream Databases,8.0,17.0,3136,,AV Akademikerverlag GmbH & Co. KG.,9780000000000.0,,9.0,,Przemyslaw Pawluk,68.0
"String Processing and Information Retrieval: 15th International Symposium, SPIRE 2008, Melbourne, Australia, November 10-12, 2008. Proceedings",10.0,28.0,3137,1.0,Springer Berlin Heidelberg,9780000000000.0,,8.0,"Lecture Notes in Computer Science / Theoretical Computer Science and General Issues Series ,#5280","Amihood Amir (Editor), Andrew Turpin (Editor), Alistair Moffat (Editor)",295.0
"String Processing and Information Retrieval: 16th International Symposium, SPIRE 2009 Saariselkï¿½_, Finland, August 25-27, 2009 Proceedings",9.0,1.0,3138,1.0,Springer Berlin Heidelberg,9780000000000.0,,9.0,"Lecture Notes in Computer Science / Theoretical Computer Science and General Issues Series ,#5721","Jussi Karlgren (Editor), Jorma Tarhio (Editor), Heikki Hyyro (Editor)",354.0
Student CD for Exploring Microsoft Office Access 2010 Comprehensive,7.0,13.0,3139,1.0,Prentice Hall,9780000000000.0,,11.0,,Robert Grauer,
Student CD for GO! with Microsoft Access 2010 Introductory,6.0,22.0,3140,1.0,Prentice Hall,9780000000000.0,,11.0,,Shelley Gaskin,
Student DVD for Your Office: Microsoft Access 2010 Comprehensive,8.0,31.0,3141,1.0,Prentice Hall,9780000000000.0,,11.0,,"Amy S. Kinser, Diane Lending, Jennifer P. Nightingale, Patti P Hammerle, Eric Kinser",
Student Videos for GO! with Access 2010 Brief,12.0,12.0,3142,1.0,Prentice Hall,9780000000000.0,,10.0,,Shelley Gaskin,
Student Videos for GO! with Microsoft Access 2010 Introductory,1.0,11.0,3143,1.0,Prentice Hall,9780000000000.0,,11.0,,Shelley Gaskin,
Student Workbook for Web Database Applications,10.0,28.0,3144,,"O'Reilly Media, Incorporated",9780000000000.0,,6.0,,Nadine Shillingford,55.0
Study Guide for 1Z0-047: Oracle Database SQL Expert: Oracle Certification Prep,4.0,5.0,3145,,CreateSpace Independent Publishing Platform,9780000000000.0,,12.0,,Matthew Morris,150.0
Study Guide for 1Z0-051: Oracle Database 11g: SQL Fundamentals I: Oracle Certification Prep,4.0,16.0,3146,,CreateSpace Independent Publishing Platform,9780000000000.0,,12.0,,Matthew Morris,144.0
Study Guide for 1z0-053: Oracle Database 11g: Administration II,1.0,26.0,3147,,CreateSpace Independent Publishing Platform,9780000000000.0,,13.0,,Matthew Morris,190.0
Study Guide for 1z0-061: Oracle Database 12c: SQL Fundamentals: Oracle Certification Prep,9.0,3.0,3148,,CreateSpace Independent Publishing Platform,9780000000000.0,,13.0,,Matthew Morris,160.0
Study Guide for 1z0-117: Oracle Database 11g Release 2: SQL Tuning,3.0,29.0,3149,,CreateSpace Independent Publishing Platform,9780000000000.0,,13.0,,"Matthew Morris, Kevin Meade (Editor), Ross Leishman (Editor)",190.0
Study Guide for 1Z0-144: Oracle Database 11g: Program with PL/SQL: Oracle Certification Prep,7.0,10.0,3150,,CreateSpace Independent Publishing Platform,9780000000000.0,,12.0,,Matthew Morris,178.0
Study Guide for 1z0-146: Oracle Database 11g: Advanced PL/SQL,2.0,21.0,3151,,CreateSpace Independent Publishing Platform,9780000000000.0,,13.0,,Matthew Morris,172.0
"Studyguide for a First Course in Database Systems by Widom, Ullman &, ISBN 9780130353009",5.0,31.0,3152,,"Content Technologies, Inc.",9780000000000.0,,11.0,,Cram101 Textbook Reviews,174.0
"Studyguide for Business Database Systems by Connolly, Thomas",5.0,21.0,3153,,"Content Technologies, Inc.",9780000000000.0,,13.0,,Cram101 Textbook Reviews,144.0
"Studyguide for Concepts of Database Management by Pratt, Philip J.",5.0,21.0,3154,,"Content Technologies, Inc.",9780000000000.0,,13.0,,Cram101 Textbook Reviews,82.0
"Studyguide for Concepts of Database Management by Pratt, Philip J., ISBN 9781423901471",8.0,18.0,3155,,"Content Technologies, Inc.",9780000000000.0,,11.0,,Cram101 Textbook Reviews,78.0
"Studyguide for Database Processing   by Kroenke, David M., ISBN 9780132302678",5.0,3.0,3156,,"Content Technologies, Inc.",9780000000000.0,,11.0,,Cram101 Textbook Reviews,96.0
"Studyguide for Database System Concepts by Silberschatz, Abraham, ISBN 9780073523323",1.0,23.0,3157,,"Content Technologies, Inc.",9780000000000.0,,14.0,,Cram101 Textbook Reviews,220.0
"Studyguide for Database System Concepts by Sudarshan, ISBN 9780072283631",1.0,19.0,3158,,"Content Technologies, Inc.",9780000000000.0,,12.0,,"Cram101 Textbook Reviews, Silberschatz &. Korth &. Sudarshan",506.0
"Studyguide for Database Systems: Design, Implementation, and Management by Coronel, Carlos, ISBN 9781111969608",1.0,2.0,3159,,"Content Technologies, Inc.",9780000000000.0,,13.0,,"Carlos Coronel, Cram101 Textbook Reviews",36.0
"Studyguide for Modern Database Management by McFadden, ISBN 9780132212113",8.0,17.0,3160,,"Content Technologies, Inc.",9780000000000.0,,11.0,,Cram101 Textbook Reviews,76.0
"Studyguide for Wiley Pathways Introduction to Database Management by Databases, Introduction To, ISBN 9780470101865",5.0,5.0,3161,,"Content Technologies, Inc.",9780000000000.0,,11.0,,Cram101 Textbook Reviews,74.0
Succeeding in Business with Microsoft Access 2010: A Problem-Solving Approach,8.0,13.0,3162,1.0,Cengage Learning,9780000000000.0,,10.0,New Perspectives Series,Sandra Cable,608.0
Succeeding in Business with Microsoft Office Access 2007: A Problem-Solving Approach,11.0,15.0,3163,1.0,Cengage Learning,9780000000000.0,,7.0,Available Titles Skills Assessment Manager (SAM) - Office 2007 Series,Sandra Cable,602.0
Successful Business Research: Straight to the Numbers You Need--Fast!,6.0,19.0,3164,1.0,"Planning Shop, The",9780000000000.0,,6.0,,"Rhonda Abrams, Veronica Adams (With), Planning Shop",292.0
Successful Keyword Searching: Initiating Research on Popular Topics Using Electronic Databases,12.0,30.0,3165,,"Greenwood Publishing Group, Incorporated",9780000000000.0,,0.0,Professional Guides for Young Adult Series,"Randall MacDonald, Susan MacDonald",464.0
Super Charge Your Data Warehouse: Invaluable Data Modeling Rules to Implement Your Data Vault,11.0,11.0,3166,,CreateSpace Publishing,9780000000000.0,,11.0,,"Dan Linstedt, Kent Graziano (Editor)",128.0
SuperBASE Database,2.0,28.0,3167,,International Book Marketing Service Ltd,9790000000000.0,,12.0,,Waylon Christian Terryn (Editor),96.0
Support of a Data Base for Protection and Management of Rare/Endangered Species and Exemplary Communities of Coastal Florida: Florida Natural Areas in,7.0,29.0,3168,,BiblioGov,9780000000000.0,,13.0,,U. S. Government Printing Office (Gpo) (Created by),134.0
Supporting Expeditionary Aerospace Forces: Evaluation of the Ramprod Database,4.0,9.0,3169,,Rand Publishing,9780000000000.0,,1.0,,"Patrick Mills, Amatzia Feinberg",56.0
Surface Topography Analysis for a Feasibility Assessment of a National Ballistics Imaging Database,9.0,12.0,3170,,BiblioGov,9780000000000.0,,12.0,,"National Institute of Justice (NIJ) (Created by), T. V. Vorburger, J. H. Yen",176.0
"Surficial and Bedrock Geologic Map Database of the Kelso 7.5 Minute Quadrangle, San Bernardino County, California: Open-File Report 2003-501",2.0,6.0,3171,,BiblioGov,9780000000000.0,,13.0,,"United U.S. Department of the Interior (Created by), David R. Bedford",38.0
Survey of Libraries Providing Locally Mounted Databases,1.0,1.0,3172,,American Library Association,9780000000000.0,,91.0,RASD Occasional Papers,Peggy Seiden,64.0
Svd Based Database Watermarking For Security In Database,10.0,7.0,3173,,AV Akademikerverlag GmbH & Co. KG.,9780000000000.0,,11.0,,"Udai Pratap Rao, Dhiren R. Patel, Vidhya Goutham Guntaka",56.0
Swarm Based Implementation of a Virtual Distributed Database System in a Sensor Network,9.0,17.0,3174,,BiblioScholar,9780000000000.0,,12.0,,Wen Chian Lee,122.0
SYBASE and Client/Server Computing: Featuring System II,6.0,28.0,3175,2.0,"McGraw-Hill Companies, The",9780000000000.0,,97.0,McGraw-Hill Client/Server Computing Series,"Alex Berson, George Anderson, Geroge Anderson",891.0
Sybase Database Administrator's Handbook,11.0,9.0,3176,,Prentice Hall Professional Technical Reference,9780000000000.0,,95.0,,Brian Hitchcock,520.0
SYBASE Database Administrator's Reference Library,4.0,28.0,3177,,Prentice Hall Professional Technical Reference,9780000000000.0,,96.0,,"Shaibal Roy, Brian Hitchcock, Rob Gillette",
Symbolic Data Analysis and the SODAS Software,3.0,25.0,3178,1.0,Wiley,9780000000000.0,,8.0,,"Edwin Diday, Monique Noirhomme-Fraiture",476.0
"Synchronisation in Mehrrechner-Datenbanksystemen: Konzepte, Realisierungsformen und quantitative Bewertung",10.0,12.0,3179,1.0,Springer Berlin Heidelberg,9780000000000.0,German,88.0,"Informatik-Fachberichte Series ,#186",Erhard Rahm,272.0
"Synthesis, Analysis, and Integration of Meteorological and Air Quality Date for the Gulf of Mexico Region: Technical Reference Manual for the Gulf of Mexico Air Quality Database: OCS Study MMS 2009-056, Vol. II",5.0,16.0,3180,,BiblioGov,9780000000000.0,,13.0,,"Mi United States Department of Interior (Created by), et al., B. Davis-Noland",60.0
SysML Distilled: A Brief Guide to the Systems Modeling Language,11.0,22.0,3181,1.0,Addison-Wesley,9780000000000.0,,13.0,,Lenny Delligatti,304.0
System i Disaster Recovery Planning,4.0,1.0,3182,,Mc Press,9780000000000.0,,8.0,,Richard Dolewski,616.0
Systems Programming: Concepts of Operating and Database Systems,10.0,28.0,3183,,Addison-Wesley,9780000000000.0,,75.0,,David K. Hsaio,352.0
T-SQL 2008 Joes 2 Pros: Core T-SQL Coding Fundamentals for Microsoft SQL Server 2008,6.0,9.0,3184,,"BookSurge, LLC",9780000000000.0,,9.0,,"Rick Morelan, Peter Kendall (Editor)",256.0
Talend for Big Data,2.0,22.0,3185,,Packt Publishing,9780000000000.0,,14.0,,Bahaaldine Azarmi,96.0
Talend Open Studio Cookbook,10.0,28.0,3186,,Packt Publishing,9780000000000.0,,13.0,,Richard Daniel Barton,270.0
TCP/IP Windows NT 4.0 Flashcards: MCSE Elective Exam 70-059,7.0,8.0,3187,1.0,"O'Reilly Media, Incorporated",9780000000000.0,,99.0,,"Michael Moncur, Tim O'Reilly (Editor)",240.0
Teach Yourself Access 2000,7.0,20.0,3188,1.0,"McGraw-Hill Companies, The",9780000000000.0,,1.0,,Moira Stephen,192.0
Teach Yourself Access 2002,1.0,14.0,3189,2.0,"McGraw-Hill Companies, The",9780000000000.0,,3.0,Teach Yourself Series,Moira Stephen,192.0
Teach Yourself Access 97 VISUALLY,7.0,23.0,3190,1.0,"Wiley, John & Sons, Incorporated",9780000000000.0,,97.0,Teach Yourself Visually Series,"Ruth Maran, Maran",303.0
Teach Yourself . . . Access for Windows 95,11.0,17.0,3191,1.0,"Holt, Henry & Company, Inc.",9780000000000.0,,95.0,,Charles Siegel,480.0
Teach Yourself Database Programming with Delphi in 21 Days,9.0,28.0,3192,1.0,Sams,9780000000000.0,,95.0,,"Nathan Gurewich, Ori Gurewich",608.0
Teach Yourself Database Programming with Visual J++ in 21 Days,3.0,14.0,3193,,Sams,9780000000000.0,,97.0,,"John W. Fronckowiak, Gordon McMillan",774.0
Teach Yourself... Lotus Notes 4.5,12.0,1.0,3194,1.0,"Wiley, John & Sons, Incorporated",9780000000000.0,,96.0,,Bill Kreisle,592.0
Teach Yourself Microsoft Access 2000 Visually,12.0,13.0,3195,,"Wiley, John & Sons, Incorporated",9780000000000.0,,99.0,,"IDG Books Staff, Sandra Cable",160.0
Teach Yourself Visual FoxPro 3.0 for the MAC,1.0,1.0,3196,1.0,"Wiley, John & Sons, Incorporated",9780000000000.0,,96.0,,Nelson King,528.0
Teach Yourself VISUALLY Access 2007,1.0,23.0,3197,1.0,Wiley,9780000000000.0,,7.0,"Teach Yourself VISUALLY (Tech) Series ,#42","Faithe Wempen, Wampen",303.0
Teach Yourself VISUALLY Access 2013,4.0,22.0,3198,1.0,Wiley,9780000000000.0,,13.0,"Teach Yourself VISUALLY (Tech) Series ,#146",Paul McFedries (Editor),352.0
Teach Yourself VISUALLY Access X,9.0,19.0,3199,,"Wiley, John & Sons, Incorporated",9780000000000.0,,3.0,"Visual Read Less, Learn More Ser.","Ruth Maran, Kelleigh Johnson",320.0
"Teacher Supply, Demand, and Quality: Policy Issues, Models, and Data Bases",1.0,1.0,3200,,National Academies Press,9780000000000.0,,92.0,,"Erling E. Boe, Dorothy M. Gilford, Committee on National Statistics, National Research Council",344.0
Techniques and Applications of Digital Watermarking and Content Protection,7.0,28.0,3201,2.0,"Artech House, Incorporated",9780000000000.0,,3.0,Artech House Computer Security Series,"Michael Arnold, Stephen D. Wolthusen, Martin Schmucker",296.0
"Technology Enhanced Learning: Quality of Teaching and Educational Reform: 1st International Conference, TECH-EDUCATION 2010, Athens, Greece, May 19-21, 2010. Proceedings",7.0,16.0,3202,1.0,Springer Berlin Heidelberg,9780000000000.0,,10.0,"Communications in Computer and Information Science Series ,#73","Miltiadis D. Lytras (Editor), Patricia Ordonez De Pablos (Editor), David Avison (Editor), Janice Sipior (Editor), Qun Jin (Editor)",697.0
"Technology In Action Complete, Spanish Edition Custom Database",8.0,24.0,3203,6.0,Prentice Hall,9780000000000.0,,9.0,,"Alan Evans, Kendall Martin, Mary Anne Poatsy",800.0
Technology of Data Base Management Systems,1.0,1.0,3204,3.0,"College Readings, Incorporated",9780000000000.0,,76.0,,"Richard Bassler, Jimmie Logan",
