title,pubmonth,pubday,id,edition,publisher,isbn13,language,pubyear,series,authors,pages
Oracle8i Networking 101,8.0,25.0,3012,,McGraw-Hill Companies,9780000000000.0,English,0.0,Oracle Press,Marlene L. Theriault;,553.0
"Access Solutions: Tips, Tricks, and Secrets from Microsoft Access MVPs by Meyer, Arvin, Steele, Douglas J. published by Wiley  ",10.0,13.0,3013,,"Wiley,2010",,,10.0,,Meyer;,
Oracle PL/SQL by Example  ,9.0,20.0,3014,3,Prentice Hall,9780000000000.0,English,3.0,,Benjamin Rosenzweig;Elena Silvestrova;,768.0
Data Warehousing with SAP Bw7 Bi in SAP Netweaver 2004s,,,3015,,TBS,,,9.0,,Mehrwald / Morlock;,
Benchmark Series: Microsofta  Access 2013 Level 2: Text with Data Files CD,5.0,30.0,3016,,"EMC Paradigm,US",9780000000000.0,,14.0,Benchmark Series,Denise Seguin;Jan Davidson;,376.0
Essential SQLAlchemy,6.0,12.0,3017,1,O'Reilly Media,9780000000000.0,English,8.0,,Rick Copeland;,240.0
Your Access to the World: A Complete Course on Microsoft Access  ,11.0,1.0,3018,,Holy Macro! Books,9780000000000.0,English,4.0,Visual Training series,Dr. Gerard Verschuuren;,1.0
Delivering Business Intelligence with Microsoft SQL Server 2008,12.0,10.0,3019,2,McGraw-Hill Osborne Media,9780000000000.0,English,8.0,,Brian Larson;,792.0
Social Network Analysis for Startups: Finding connections on the social web,10.0,7.0,3020,1,O'Reilly Media,9780000000000.0,English,11.0,,Maksim Tsvetovat;Alexander Kouznetsov;,192.0
MCAD/MCSD/MCSE Training Guide  : SQL Server 2000 Database Design and Implementation  ,4.0,6.0,3021,2,Que,9780000000000.0,English,3.0,,Thomas Moore;Ed Tittel;,928.0
"Statistical Network Analysis: Models, Issues, and New Directions: ICML 2006 Workshop on Statistical Network Analysis, Pittsburgh, PA, USA, June 29, ... Networks and Telecommunications)",9.0,14.0,3022,2007,Springer,9780000000000.0,English,7.0,Lecture Notes in Computer Science / Computer Communication Networks and Telecommunications (Book 4503),Edoardo M. Airoldi;David M. Blei;Stephen E. Fienberg;,200.0
Oracle CRM On Demand Dashboards  ,8.0,10.0,3023,1,McGraw-Hill Osborne Media,9780000000000.0,English,10.0,Oracle Press,Michael D. Lairson;,208.0
Modern Database Management  ,7.0,26.0,3024,11,Prentice Hall,9780000000000.0,English,12.0,,Jeffrey A. Hoffer;Ramesh Venkataraman;Heikki Topi;,624.0
"Data Mining Cookbook: Modeling Data for Marketing, Risk and Customer Relationship Management",11.0,3.0,3025,1,Wiley,9780000000000.0,English,0.0,Datawarehousing,Olivia Parr Rud;,367.0
"Mobility Aware Technologies and Applications: Second International Workshop, MATA 2005, Montreal, Canada, October 17 -- 19, 2005, Proceedings  ",11.0,28.0,3026,2005,Springer,9780000000000.0,English,5.0,Lecture Notes in Computer Science / Computer Communication Networks and Telecommunications (Book 3744),Thomas Magedanz;Ahmed Karmouch;Samuel Pierre;,418.0
SQL Queries 2012 Joes 2 Pros   Volume 3: Advanced Query Tools and Techniques for SQL Server 2012  ,11.0,30.0,3027,,Joes 2 Pros International LLC,9780000000000.0,English,12.0,,Rick Morelan;Pinal Dave;,476.0
Paperback:Business Intelligence Roadmap: The Complete Project Lifecycle for Decision-Support Applications,3.0,7.0,3028,,Addison-Wesley Professional,,,2.0,,Larissa T. Moss;,
Oracle Database 11g The Complete Reference  ,1.0,7.0,3029,1,McGraw-Hill Osborne Media,9780000000000.0,English,9.0,Oracle Press,Kevin Loney;,1368.0
"Microsoft Office Access 2010: A Lesson Approach, Complete",9.0,30.0,3030,1,McGraw-Hill/Irwin,9780000000000.0,English,10.0,,John Carter;Jon Juarez;,688.0
Core Data: Apple's API for Persisting Data on Mac OS X,11.0,4.0,3031,1,Pragmatic Bookshelf,9780000000000.0,English,9.0,,Marcus S. Zarra;,256.0
"Pervasive Computing: 6th International Conference, PERVASIVE 2008, Sydney, Australia, May 19-22, 2008  ",4.0,29.0,3032,2008,Springer,9780000000000.0,English,8.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 5013)",Jadwiga Indulska;Donald Patterson;Tom Rodden;,315.0
Analyzing Baseball Data with R  ,10.0,29.0,3033,,Chapman and Hall/CRC,9780000000000.0,English,13.0,Chapman & Hall/CRC The R Series (Book 14),Max Marchi;Jim Albert;,352.0
Expert Oracle Application Express Plugins: Building Reusable Components  ,11.0,28.0,3034,1,Apress,9780000000000.0,English,11.0,Expert's Voice in Oracle,Martin D'Souza;,224.0
"Databases in Historical Research: Theory, Methods and Applications",12.0,18.0,3035,,Palgrave Macmillan,9780000000000.0,English,95.0,,Charles Harvey;Jon Press;,347.0
SQL Tuning,11.0,26.0,3036,,O'Reilly Media,9780000000000.0,English,3.0,,Dan Tow;,338.0
Oracle Database 11g R2: Step-By-Step Installation Guide,6.0,8.0,3037,,Sideris Courseware Corp.,9780000000000.0,English,11.0,,Sideris Courseware Corp;,304.0
Mining Text Data,2.0,9.0,3038,2012,Springer,9780000000000.0,English,12.0,,Charu C. Aggarwal;ChengXiang Zhai;,524.0
Mastering ColdFusion 4.5,5.0,5.0,3039,,Sybex Inc,9780000000000.0,English,0.0,Mastering,Arman Danesh;Kristin Motlagh;,1008.0
Introduction to Privacy-Preserving Data Publishing: Concepts and Techniques  ,8.0,2.0,3040,0,Chapman and Hall/CRC,9780000000000.0,English,10.0,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series (Book 17),Benjamin C.M. Fung;Ke Wang;Ada Wai-Chee Fu;,376.0
Rationale-Based Software Engineering,5.0,9.0,3041,,Springer,9780000000000.0,English,8.0,,Janet E. Burge;John M. Carroll;Raymond McCall;,316.0
Sams Teach Yourself ColdFusion in 21 Days  ,8.0,17.0,3042,,SAMS PUBLISHING,9780000000000.0,English,0.0,Sams Teach Yourself...,Charles Mohnike;,800.0
"Research in Computational Molecular Biology: 18th Annual International Conference, RECOMB 2014, Pittsburgh, PA, USA, April 2-5, 2014, Proceedings ... Science / Lecture Notes in Bioinformatics)",3.0,25.0,3043,,Springer,9780000000000.0,English,14.0,Lecture Notes in Computer Science / Lecture Notes in Bioinformatics (Book 8394),Roded Sharan;,464.0
Mining Graph Data,11.0,28.0,3044,1,Wiley-Interscience,9780000000000.0,English,6.0,,Diane J. Cook;Lawrence B. Holder;,500.0
"Adobe ColdFusion 8 Web Application Construction Kit, Volume 3: Advanced Application Development",1.0,5.0,3045,1,Adobe Press,9780000000000.0,English,8.0,,Ben Forta;Charlie Arehart;Jeffrey Bouley;,696.0
Database Programming with JDBC & Java  ),8.0,31.0,3046,Second Edition,O'Reilly Media,9780000000000.0,English,0.0,Java (O'Reilly),George Reese;,350.0
Oracle Performance Troubleshooting: With Dictionary Internals SQL and Tuning Scripts    ,8.0,1.0,3047,,Rampant Techpress,9780000000000.0,English,10.0,Oracle In-Focus series,Donald K. Burleson;Robin Schumacher;,300.0
The Top Ten Algorithms in Data Mining  ,4.0,9.0,3048,1,Chapman and Hall/CRC,9780000000000.0,English,9.0,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series,Xindong Wu;Vipin Kumar;,232.0
Access 2007 Forms and Reports For Dummies,1.0,10.0,3049,1,For Dummies,9780000000000.0,English,7.0,,Brian  Underdahl;Darlene Underdahl;,390.0
"Conceptual Modeling - ER '96: 15th International Conference on Conceptual Modeling, Cottbus, Germany, October 7 - 10, 1996. Proceedings.  ",9.0,30.0,3050,1996,Springer,9780000000000.0,English,96.0,Lecture Notes in Computer Science (Book 1157),Bernhard Thalheim;,496.0
"Rdb, Third Edition: A Comprehensive Guide",9.0,28.0,3051,3,Digital Press,9780000000000.0,English,99.0,,Lilian Hobbs PhD;Ian Smith;,480.0
Claris FileMaker Pro 3 0 for Windows 95 and Macintosh  ,1.0,,3052,,Wadsworth Publishing Company,9780000000000.0,English,97.0,Quicktorial,Custom Editorial Productions;Betsy Newberry;,160.0
   ,,,3053,,Springer,,English,2.0,,YAHIKO KAMBAYASHI;,
"Bioinformatics and Computational Biology: First International Conference, BICoB 2009, New Orleans, LA, USA, April 8-10, 2009, Proceedings  ",3.0,27.0,3054,2009,Springer,9780000000000.0,English,9.0,Lecture Notes in Computer Science / Lecture Notes in Bioinformatics (Book 5462),Sanguthevar Rajasekaran;,450.0
Predictive Analytics and Data Mining: Concepts and Practice with RapidMiner,12.0,12.0,3055,1,Morgan Kaufmann,9780000000000.0,English,14.0,,Vijay Kotu;Bala Deshpande;,352.0
"Trends in Enterprise Application Architecture: VLDB Workshop, TEAA 2005, Trondheim, Norway, August 28, 2005, Revised Selected Papers  ",4.0,10.0,3056,,Springer,9780000000000.0,English,6.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 3888)",Dirk Draheim;Gerald Weber;,150.0
Knight's Microsoft SQL Server 2012 Integration Services  24-Hour Trainer,11.0,28.0,3057,1,Wrox,9780000000000.0,English,12.0,,Brian Knight;Devin Knight;Mike Davis;,528.0
"Building Intelligent Databases With Oracle Pl/Sql, Triggers, and Stored Procedures  ",10.0,,3058,,Prentice Hall,9780000000000.0,English,95.0,Oracle Series,Kevin T. Owens;,370.0
Data Mining: Applications in the Petroleum Industry,9.0,,3059,,Round Oak Publishing,9780000000000.0,English,3.0,,Georg Zangl;Josef Hannerer;,222.0
A Developer's Guide to Amazon SimpleDB  ,8.0,12.0,3060,1,Addison-Wesley Professional,9780000000000.0,English,10.0,Developer's Library,Mocky Habeeb;,288.0
Enterprise Data Governance Master Data Management and Semantic Modeling: MDM,7.0,19.0,3061,1,Wiley-ISTE,9780000000000.0,English,10.0,,Pierre Bonnet;,320.0
Oracle Database 10g Express Edition PHP Web Programming  ,10.0,27.0,3062,1,McGraw-Hill Osborne Media,9780000000000.0,English,6.0,Oracle Press,Michael McLaughlin;,720.0
"Manufacturing Execution Systems  : Optimal Design, Planning, and Deployment",3.0,2.0,3063,1,McGraw-Hill Professional,9780000000000.0,English,9.0,,Heiko Meyer;Franz Fuchs;Klaus Thiel;,274.0
"Alternative DNS Servers: Choice and Deployment, and Optional SQL/LDAP Back-Ends",12.0,1.0,3064,,UIT Cambridge Ltd.,9780000000000.0,English,8.0,,Jan-Piet Mens;,640.0
Managing Enterprise Content: A Unified Content Strategy,10.0,27.0,3065,1,New Riders,9780000000000.0,English,2.0,,Ann Rockley;,592.0
Chemoinformatics and Advanced Machine Learning Perspectives: Complex Computational Methods and Collaborative Techniques,7.0,31.0,3066,1,IGI Global,9780000000000.0,English,10.0,,Huma Lodhi;Yoshihiro Yamanishi;,418.0
MINERIA DE DATOS. REDES NEURONALES Y ARBOLES DE DECISION. Ejemplos con SAS ENTERPRISE MINER,11.0,14.0,3067,,CreateSpace Independent Publishing Platform,9780000000000.0,English,13.0,,Cesar Perez Lopez;,196.0
Access 2010: Basic + Certblaster + Data  ,4.0,22.0,3068,,Crisp Learning,9780000000000.0,English,11.0,ILT,Axzo Press;,224.0
Benchmarking Transaction and Analytical Processing Systems: The Creation of a Mixed Workload Benchmark and its Application  ,7.0,29.0,3069,2014,Springer,9780000000000.0,English,13.0,In-Memory Data Management Research,Anja Bog;,164.0
Microsoft SQL Server 2008 Reporting Services Unleashed,8.0,2.0,3070,1,Sams Publishing,9780000000000.0,English,9.0,,Michael Lisin;Jim Joseph;Amit Goyal;,696.0
Sybase SQL Server 11 Dba Survival Guide,5.0,,3071,,Sams Publishing,9780000000000.0,English,96.0,,David S. Solomon;Brian Tretter;Ray Rankins;,624.0
SQL Server 2000 Design & T-SQL Programming,12.0,29.0,3072,,Osborne/McGraw-Hill,9780000000000.0,English,0.0,Database Professional's Library,Michael Reilly;Michelle Poolet;,612.0
"Bioinformatics Research and Applications: 10th International Symposium, ISBRA 2014, Zhangjiajie, China, June 28-30, 2014, Proceedings  ",5.0,17.0,3073,,Springer,9780000000000.0,English,14.0,Lecture Notes in Computer Science / Lecture Notes in Bioinformatics (Book 8492),Mitra Basu;Yi Pan;Jianxin Wang;,409.0
"Computer Network Security: Fourth International Conference on Mathematical Methods, Models and Architectures for Computer Network Security, MMM-ACNS ... in Computer and Information Science)",10.0,11.0,3074,,Springer,9780000000000.0,English,7.0,Communications in Computer and Information Science (Book 1),Vladimir Gorodetsky;Igor Kotenko;Victor Skormin;,418.0
Large-Scale Data Analytics,1.0,9.0,3075,2014,Springer,9780000000000.0,English,14.0,,Aris Gkoulalas-Divanis;Abderrahim Labbi;,257.0
Modeling Enterprise Architecture with TOGAF: A Practical Guide Using UML and BPMN  ,5.0,21.0,3076,1,Morgan Kaufmann,9780000000000.0,English,14.0,The MK/OMG Press,Philippe Desfray;Gilbert Raymond;,350.0
PostgreSQL 8 for Windows  ,3.0,22.0,3077,1,McGraw-Hill Osborne Media,9780000000000.0,English,7.0,Database Professional's Library,Richard Blum;,400.0
"Feature Extraction, Construction and Selection: A Data Mining Perspective  ",8.0,31.0,3078,1998,Springer,9780000000000.0,English,98.0,The Springer International Series in Engineering and Computer Science (Book 453),Huan Liu;Hiroshi Motoda;,410.0
Writing Stored Procedures for Microsoft SQL Server,7.0,10.0,3079,1,Sams Publishing,9780000000000.0,English,0.0,,Matt Shepker;,450.0
"Data Analytics for Corporate Debt Markets: Using Data for Investing, Trading, Capital Markets, and Portfolio Management  ",2.0,19.0,3080,1,Pearson FT Press,9780000000000.0,English,14.0,FT Press Analytics,Robert S. Kricheff;,304.0
"Combinatorial Development of Solid Catalytic Materials: Design of High-Throughput Experiments, Data Analysis, Data Mining  )",4.0,1.0,3081,,Imperial College Press,9780000000000.0,English,9.0,Catalytic Science (Imperial College Press) (Book 7),Manfred Baerns;Martin Holena;,178.0
Oracle R12 Applications DBA Field Guide,8.0,1.0,3082,,CreateSpace Independent Publishing Platform,9780000000000.0,English,10.0,,Elke Phelps;Steven Chan;Paul Jackson;,308.0
Microsoft SQL Server 2012 Pocket Consultant,2.0,25.0,3083,1,Microsoft Press,9780000000000.0,English,12.0,Pocket Consultant,William Stanek;,592.0
ComputerunterstÀ__tzung der Unternehmensleitung: Einsatzbedingungen unter besonderer BerÀ__cksichtigung der Konzeption Data Warehouse  ,1.0,1.0,3084,,Diplomarbeiten Agentur diplom.de,9780000000000.0,German,96.0,,Stephan Beyer;,84.0
"Building Java Enterprise Applications, Vol. 1: Architecture  ",3.0,,3085,1,O'Reilly Media,9780000000000.0,English,2.0,,Brett McLaughlin;,320.0
"25 Years of Model Checking: History, Achievements, Perspectives  ",7.0,18.0,3086,2008,Springer,9780000000000.0,English,8.0,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 5000),Orna Grumberg;Helmut Veith;,234.0
"The Data Dictionary Concepts and Uses, 2nd Edition",9.0,24.0,3087,2,*A Wiley-QED Publication,9780000000000.0,English,93.0,,Charles J. Wertz;,390.0
Algorithms   ,8.0,24.0,3088,1990,Springer,9780000000000.0,English,90.0,Lecture Notes in Computer Science (Book 450),Tetsuo Asano;Toshihide Ibaraki;Hiroshi Imai;,482.0
"Advanced Environments, Tools, and Applications for Cluster Computing",5.0,2.0,3089,2002,Springer,9780000000000.0,English,2.0,Lecture Notes in Computer Science (Book 2326),Dan Grigoras;Alex Nicolau;Bernard Toursel;,334.0
Database Design and Development: An Essential Guide for IT Professionals,5.0,9.0,3090,1,Wiley-IEEE Press,9780000000000.0,English,3.0,,Paulraj Ponniah;,560.0
Data Model Patterns: A Metadata Map  ,7.0,7.0,3091,1,Morgan Kaufmann,9780000000000.0,English,6.0,The Morgan Kaufmann Series in Data Management Systems,David C. Hay;,432.0
Database Application Development & Design w/ERD Drawing Tool,11.0,2.0,3092,1,McGraw-Hill/Irwin,9780000000000.0,English,0.0,,Michael V. Mannino;,583.0
A Simulation Tool for Distributed Databases,,,3093,,PN,,,81.0,,Nancy D. Griffeth;,
"The Integrated Data Hub, The Next Generation Data Warehouse: The Smartest Way To Deal With The Data Integration Challenges",10.0,22.0,3094,,CreateSpace Independent Publishing Platform,9780000000000.0,English,13.0,,Dario Mangano;,286.0
Intelligent Data Analysis,11.0,7.0,3095,2nd,Springer,9780000000000.0,English,6.0,,Michael R. Berthold;David Hand;,525.0
"Beginning Relational Data Modeling, Second Edition",3.0,24.0,3096,2nd,Apress,9780000000000.0,English,5.0,,Sharon Allen;Evan Terry;,632.0
Oracle 10g  Data Warehousing,12.0,1.0,3097,1,Digital Press,9780000000000.0,English,4.0,,Lilian Hobbs PhD;Susan Hillson MS in CIS  Boston University;Shilpa Lawande;,872.0
Pro Access 2010 Development  ,6.0,13.0,3098,1,Apress,9780000000000.0,English,11.0,Expert's Voice in Office,Mark Collins;,604.0
Java and SQL,10.0,21.0,3099,,Malcolm Taylor,9780000000000.0,English,7.0,,Malcolm Taylor;,240.0
"Computational Science and Its Applications - ICCSA 2006: International Conference, Glasgow, UK, May 8-11, 2006, Proceedings, Part III  ",6.0,14.0,3100,,Springer,9780000000000.0,English,6.0,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 3982),Osvaldo Gervasi;Vipin Kumar;C.J. Kenneth Tan;,1268.0
Oracle Exalogic Elastic Cloud Handbook    ,8.0,7.0,3101,1,McGraw-Hill Osborne Media,9780000000000.0,English,12.0,Osborne Oracle Press,Tom Plunkett;Tj Palazzolo;Tejas Joshi;,352.0
Handbook of Data Mining and Knowledge Discovery,6.0,15.0,3102,1,Oxford University Press,9780000000000.0,English,2.0,,Jan Zyt;Willi Klosgen;the late Jan M. Zytkow;,1064.0
Heterogeneous Objects Modelling and Applications: Collection of Papers on Foundations and Practice  ,5.0,26.0,3103,2008,Springer,9780000000000.0,English,8.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 4889)",Alexander Pasko;Valery Adzhiev;Peter Comninos;,285.0
Data Mining for Tweet Sentiment Classification: Twitter Sentiment Analysis,11.0,18.0,3104,,LAP LAMBERT Academic Publishing,9780000000000.0,English,12.0,,Roy de Groot;,108.0
"Proceedings of the Nineteenth Annual ACM Symposium on Principles of Distributed Computing: Portland, Oregon, USA, July 16-19, 2000",,,3105,,Association for Computing Machinery,9780000000000.0,English,0.0,,,344.0
No Stress Tech Guide To Business Objects Crystal Reports 2008 For Beginners,5.0,31.0,3106,,Tolana Publishing,9780000000000.0,English,8.0,,Dr. Indera E. Murphy;,506.0
Data Warehousing For Dummies 2nd   edition Text Only,,,3107,,,,,,,Thomas C. Hammergren;,
CAD Geometry Data Exchange Using STEP: Realisation of Interface Processors  ,12.0,20.0,3108,Softcover reprint of the original 1st ed. 1993,Springer,9780000000000.0,English,93.0,Research Reports Esprit / Project 2195. CADEX (Book 1),Helmut J. Helpenstein;,432.0
Handbook of Logic in Computer Science: Volume 3: Semantic Structures  ,6.0,15.0,3109,0,Oxford University Press,9780000000000.0,English,95.0,Handbook of Logic in Computer Science Vol. 3 (Book 3),S. Abramsky;Dov M. Gabbay;T. S. E. Maibaum;,512.0
"Data Mining Techniques in Sensor Networks: Summarization, Interpolation and Surveillance  ",9.0,19.0,3110,,Springer,9780000000000.0,English,13.0,SpringerBriefs in Computer Science,Annalisa Appice;Anna Ciampi;Fabio Fumarola;,105.0
"On the Move to Meaningful Internet Systems: OTM 2008: OTM Confederated International Conferences, CoopIS, DOA, GADA, IS, and ODBASE 2008, Monterrey, ... Applications, incl. Internet/Web, and HCI)",10.0,23.0,3111,2008,Springer,9780000000000.0,English,8.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 5332)",Zahir Tari;,646.0
